drugbank_id,interactant_id,name,organism,known_action
DB00530,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00530,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00533,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00535,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00535,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00535,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00535,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00535,BE0003645,Organic anion transporter 3,Humans,unknown
DB00536,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00536,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00536,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00536,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00536,BE0003645,Organic anion transporter 3,Humans,unknown
DB00536,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00536,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00536,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB00537,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00537,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00537,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB00539,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00540,BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown
DB00540,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00541,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00541,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00541,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00541,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00541,BE0003651,ATP-binding cassette sub-family C member 10,Humans,unknown
DB00541,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00541,BE0000703,Bile salt export pump,Humans,unknown
DB00541,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00541,BE0004770,RalA-binding protein 1,Humans,unknown
DB00541,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00541,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00542,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00542,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00544,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00544,BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown
DB00544,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00544,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00544,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00544,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB00549,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00549,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB00554,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00554,BE0003645,Organic anion transporter 3,Humans,unknown
DB00554,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00554,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00555,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00555,BE0003647,Solute carrier family 22 member 2,Humans,no
DB00555,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00557,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00559,BE0000703,Bile salt export pump,Humans,unknown
DB00563,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00563,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00563,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00563,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00563,BE0003651,ATP-binding cassette sub-family C member 10,Humans,unknown
DB00563,BE0003645,Organic anion transporter 3,Humans,unknown
DB00563,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00563,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00563,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00563,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB00563,BE0003658,ATP-binding cassette sub-family C member 11,Humans,unknown
DB00563,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00563,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00563,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB00563,BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,unknown
DB00563,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00563,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00563,BE0001048,Proton-coupled folate transporter,Humans,unknown
DB00563,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00563,BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown
DB00563,BE0004711,Reduced folate transporter,Humans,unknown
DB00563,BE0003405,Folate receptor alpha,Humans,unknown
DB00563,BE0000271,Folate receptor beta,Humans,unknown
DB00563,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00563,BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown
DB00564,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00564,BE0004770,RalA-binding protein 1,Humans,unknown
DB00564,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00567,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00567,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00567,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00567,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00567,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00567,BE0003645,Organic anion transporter 3,Humans,unknown
DB00570,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00570,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00570,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00570,BE0003640,ATP-binding cassette sub-family C member 6,Humans,unknown
DB00570,BE0000703,Bile salt export pump,Humans,no
DB00570,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00571,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00571,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00572,BE0000703,Bile salt export pump,Humans,no
DB00575,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00575,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00575,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00577,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00577,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00577,BE0003645,Organic anion transporter 3,Humans,unknown
DB00577,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00577,BE0000423,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),Humans,unknown
DB00577,BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown
DB00578,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00583,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00583,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00583,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00583,BE0003669,Solute carrier family 22 member 16,Humans,unknown
DB00583,BE0003645,Organic anion transporter 3,Humans,unknown
DB00584,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00584,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00584,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00584,BE0003645,Organic anion transporter 3,Humans,unknown
DB00584,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00584,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00585,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00586,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00586,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00586,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00586,BE0003645,Organic anion transporter 3,Humans,unknown
DB00586,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00586,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB00586,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00586,BE0000703,Bile salt export pump,Humans,no
DB00586,BE0002083,Sodium channel protein type 4 subunit alpha,Humans,unknown
DB00586,BE0000353,Acid-sensing ion channel 1,Humans,unknown
DB00586,BE0000897,Potassium voltage-gated channel subfamily KQT member 2,Humans,unknown
DB00586,BE0002398,Potassium voltage-gated channel subfamily KQT member 3,Humans,unknown
DB00586,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00588,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00588,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00590,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00590,BE0003648,Solute carrier family 22 member 1,Humans,no
DB00594,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00594,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00595,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00595,BE0003645,Organic anion transporter 3,Humans,unknown
DB00595,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00595,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00598,BE0002369,ATP-binding cassette sub-family B member 5,Humans,unknown
DB00601,BE0001066,Solute carrier family 22 member 6,Humans,no
DB00601,BE0003645,Organic anion transporter 3,Humans,no
DB00602,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00602,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00602,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00602,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00602,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00602,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00603,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00605,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00606,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00607,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00608,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00612,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00613,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00615,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00619,BE0003648,Solute carrier family 22 member 1,Humans,no
DB00619,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00619,BE0003647,Solute carrier family 22 member 2,Humans,no
DB00619,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB00619,BE0003671,Phospholipid-transporting ATPase ABCA3,Humans,no
DB00619,BE0000703,Bile salt export pump,Humans,no
DB00619,BE0001069,ATP-binding cassette sub-family C member 2,Humans,no
DB00619,BE0000785,Multidrug resistance-associated protein 1,Humans,no
DB00619,BE0000106,Organic cation/carnitine transporter 2,Humans,no
DB00619,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB00619,BE0001188,ATP-binding cassette sub-family C member 4,Humans,no
DB00619,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,no
DB00622,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00622,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00622,BE0000703,Bile salt export pump,Humans,no
DB00623,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00624,BE0003645,Organic anion transporter 3,Humans,unknown
DB00624,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00624,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB00624,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00624,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00625,BE0000703,Bile salt export pump,Humans,no
DB00625,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00626,BE0009705,Bacitracin transport ATP-binding protein BcrA,Bacillus licheniformis,unknown
DB00626,BE0009706,Bacitracin transport permease protein BCRB,Bacillus licheniformis,unknown
DB00626,BE0009707,Bacitracin transport permease protein BcrC,Bacillus licheniformis,unknown
DB00627,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00627,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00627,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB00627,BE0004708,Sodium-coupled monocarboxylate transporter 1,Humans,unknown
DB00627,BE0000449,Monocarboxylate transporter 4,Humans,unknown
DB00631,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00635,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00635,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00637,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00637,BE0000703,Bile salt export pump,Humans,no
DB00640,BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown
DB00640,BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown
DB00640,BE0010035,Equilibrative nucleoside transporter 3,Humans,unknown
DB00640,BE0004775,Equilibrative nucleoside transporter 4,Humans,unknown
DB00640,BE0004705,Sodium/nucleoside cotransporter 1,Humans,unknown
DB00640,BE0004781,Sodium/nucleoside cotransporter 2,Humans,unknown
DB00640,BE0001095,Gap junction alpha-1 protein,Humans,unknown
DB00640,BE0003672,Solute carrier family 28 member 3,Humans,unknown
DB00641,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00641,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00641,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00641,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00641,BE0000703,Bile salt export pump,Humans,no
DB00641,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00641,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00642,BE0003645,Organic anion transporter 3,Humans,no
DB00642,BE0004711,Reduced folate transporter,Humans,no
DB00642,BE0001048,Proton-coupled folate transporter,Humans,no
DB00642,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB00642,BE0003639,ATP-binding cassette sub-family C member 5,Humans,no
DB00642,BE0001066,Solute carrier family 22 member 6,Humans,no
DB00642,BE0000879,Solute carrier family 22 member 11,Humans,no
DB00646,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00646,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00648,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00649,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00649,BE0004705,Sodium/nucleoside cotransporter 1,Humans,unknown
DB00650,BE0003645,Organic anion transporter 3,Humans,unknown
DB00652,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00654,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB00654,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00654,BE0003645,Organic anion transporter 3,Humans,unknown
DB00655,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00655,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00655,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00655,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00655,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00655,BE0003645,Organic anion transporter 3,Humans,unknown
DB00656,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00659,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00661,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00661,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00661,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00661,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00661,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00661,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00661,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00661,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00661,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00661,BE0003651,ATP-binding cassette sub-family C member 10,Humans,unknown
DB00661,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00661,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB00668,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00668,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00669,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00669,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00669,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00669,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00671,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00671,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00671,BE0003645,Organic anion transporter 3,Humans,unknown
DB00671,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00672,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00672,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00672,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00674,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00675,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00675,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00675,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00675,BE0000703,Bile salt export pump,Humans,no
DB00675,BE0000119,Phospholipid-transporting ATPase ABCA1,Humans,unknown
DB00678,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00678,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00678,BE0004782,Solute carrier family 22 member 12,Humans,unknown
DB00678,BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Humans,unknown
DB00678,BE0000703,Bile salt export pump,Humans,no
DB00683,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00683,BE0000884,Excitatory amino acid transporter 2,Humans,no
DB00688,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00688,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00688,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00688,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00688,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00689,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00690,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00690,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00691,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00691,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00693,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00693,BE0000703,Bile salt export pump,Humans,unknown
DB00693,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00694,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00694,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00694,BE0003651,ATP-binding cassette sub-family C member 10,Humans,unknown
DB00694,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00694,BE0003640,ATP-binding cassette sub-family C member 6,Humans,unknown
DB00695,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00695,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00695,BE0003645,Organic anion transporter 3,Humans,unknown
DB00695,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00695,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB00695,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00696,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00698,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00698,BE0000703,Bile salt export pump,Humans,no
DB00698,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00698,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00701,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00701,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00701,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00703,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00709,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00709,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00709,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00709,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00709,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00709,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00709,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00709,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00709,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00709,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00712,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00712,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00713,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00713,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00714,BE0000118,Synaptic vesicular amine transporter,Humans,unknown
DB00715,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00717,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00718,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00718,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00718,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB00718,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00721,BE0000647,Sodium-dependent dopamine transporter,Humans,unknown
DB00721,BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown
DB00721,BE0000749,Sodium-dependent serotonin transporter,Humans,unknown
DB00722,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00722,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00726,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00728,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00728,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00731,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00731,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB00731,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00731,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00731,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00734,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00736,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00736,BE0003645,Organic anion transporter 3,Humans,unknown
DB00740,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00741,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00741,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00741,BE0003645,Organic anion transporter 3,Humans,unknown
DB00743,BE0001069,ATP-binding cassette sub-family C member 2,Humans,no
DB00749,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00751,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00755,BE0000508,Cellular retinoic acid-binding protein 1,Humans,unknown
DB00755,BE0000782,Cellular retinoic acid-binding protein 2,Humans,unknown
DB00758,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00758,BE0003648,Solute carrier family 22 member 1,Humans,no
DB00758,BE0003647,Solute carrier family 22 member 2,Humans,no
DB00759,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00759,BE0003645,Organic anion transporter 3,Humans,unknown
DB00759,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00759,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00759,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00761,BE0000281,Solute carrier family 12 member 2,Humans,unknown
DB00761,BE0000502,Solute carrier family 12 member 1,Humans,unknown
DB00761,BE0000047,Solute carrier family 12 member 5,Humans,unknown
DB00761,BE0000140,Solute carrier family 12 member 6,Humans,unknown
DB00761,BE0000276,Solute carrier family 12 member 7,Humans,unknown
DB00761,BE0000601,Solute carrier family 12 member 4,Humans,unknown
DB00762,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00762,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00762,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00762,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00762,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00762,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00766,BE0004754,Sodium/glucose cotransporter 1,Humans,unknown
DB00768,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00770,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00770,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB00770,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB00770,BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,unknown
DB00770,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00770,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00773,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00773,BE0003640,ATP-binding cassette sub-family C member 6,Humans,unknown
DB00773,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00773,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00773,BE0003651,ATP-binding cassette sub-family C member 10,Humans,unknown
DB00773,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00773,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00774,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00774,BE0003645,Organic anion transporter 3,Humans,unknown
DB00776,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00779,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00783,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00783,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00783,BE0003651,ATP-binding cassette sub-family C member 10,Humans,unknown
DB00783,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00783,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00783,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00783,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00783,BE0003645,Organic anion transporter 3,Humans,unknown
