drugbank_id,reaction_id,enzyme_drugbank_id,uniprot_id
DB00091,DB00091_rxn_0,BE0002638,P08684
DB00091,DB00091_rxn_0,BE0002362,P20815
DB00091,DB00091_rxn_1,BE0002638,P08684
DB00091,DB00091_rxn_1,BE0002362,P20815
DB00091,DB00091_rxn_2,BE0002638,P08684
DB00091,DB00091_rxn_2,BE0002362,P20815
DB00130,DB00130_rxn_0,BE0002240,P15104
DB00130,DB00130_rxn_0,BE0000003,Q9UI32
DB00130,DB00130_rxn_0,BE0000825,O94925
DB00145,DB00145_rxn_0,BE0000618,P23378
DB00145,DB00145_rxn_0,BE0002302,P23434
DB00145,DB00145_rxn_1,BE0000010,P48728
DB00145,DB00145_rxn_1,BE0002302,P23434
DB00145,DB00145_rxn_2,BE0000737,P09622
DB00145,DB00145_rxn_2,BE0002302,P23434
DB00153,DB00153_rxn_0,BE0000524,Q6VVX0
DB00153,DB00153_rxn_1,BE0000443,O15528
DB00153,DB00153_rxn_1,BE0002250,Q07973
DB00153,DB00153_rxn_2,BE0009671,Q96AT9
DB00153,DB00153_rxn_3,BE0003537,P05108
DB00153,DB00153_rxn_4,BE0000443,O15528
DB00153,DB00153_rxn_4,BE0002250,Q07973
DB00158,DB00158_rxn_0,BE0000330,P00374
DB00158,DB00158_rxn_1,BE0000330,P00374
DB00158,DB00158_rxn_2,BE0000268,P13995
DB00158,DB00158_rxn_3,BE0002176,P42898
DB00158,DB00158_rxn_4,BE0000734,Q99707
DB00162,DB00162_rxn_0,BE0003543,P04798
DB00162,DB00162_rxn_0,BE0002433,P05177
DB00162,DB00162_rxn_0,BE0002638,P08684
DB00162,DB00162_rxn_0,BE0001111,Q16678
DB00163,DB00163_rxn_0,BE0002638,P08684
DB00163,DB00163_rxn_0,BE0004727,P78329
DB00169,DB00169_rxn_1,BE0000524,Q6VVX0
DB00169,DB00169_rxn_2,BE0000443,O15528
DB00176,DB00176_rxn_0,BE0002363,P10635
DB00176,DB00176_rxn_0,BE0002433,P05177
DB00176,DB00176_rxn_1,BE0002433,P05177
DB00177,DB00177_rxn_0,BE0002793,P11712
DB00178,DB00178_rxn_2,BE0009561,
DB00182,DB00182_rxn_0,BE0002363,P10635
DB00182,DB00182_rxn_1,BE0002363,P10635
DB00184,DB00184_rxn_1,BE0003336,P11509
DB00184,DB00184_rxn_1,BE0003549,P20813
DB00184,DB00184_rxn_4,BE0003544,P22310
DB00184,DB00184_rxn_4,BE0003538,O60656
DB00184,DB00184_rxn_6,BE0003606,P31513
DB00184,DB00184_rxn_9,BE0003336,P11509
DB00184,DB00184_rxn_9,BE0003549,P20813
DB00184,DB00184_rxn_9,BE0002638,P08684
DB00184,DB00184_rxn_10,BE0003336,P11509
DB00184,DB00184_rxn_11,BE0003539,Q06278
DB00184,DB00184_rxn_13,BE0003336,P11509
DB00184,DB00184_rxn_15,BE0003606,P31513
DB00184,DB00184_rxn_16,BE0003544,P22310
DB00184,DB00184_rxn_16,BE0003538,O60656
DB00185,DB00185_rxn_0,BE0002638,P08684
DB00185,DB00185_rxn_0,BE0002363,P10635
DB00185,DB00185_rxn_1,BE0002638,P08684
DB00185,DB00185_rxn_2,BE0002363,P10635
DB00185,DB00185_rxn_3,BE0003609,Q01740
DB00188,DB00188_rxn_0,BE0002793,P11712
DB00188,DB00188_rxn_0,BE0003536,P33261
DB00188,DB00188_rxn_0,BE0002363,P10635
DB00188,DB00188_rxn_0,BE0002638,P08684
DB00188,DB00188_rxn_1,BE0002793,P11712
DB00188,DB00188_rxn_1,BE0003536,P33261
DB00188,DB00188_rxn_1,BE0002363,P10635
DB00188,DB00188_rxn_1,BE0002638,P08684
DB00188,DB00188_rxn_3,BE0002638,P08684
DB00188,DB00188_rxn_3,BE0003536,P33261
DB00188,DB00188_rxn_3,BE0002433,P05177
DB00188,DB00188_rxn_3,BE0002363,P10635
DB00188,DB00188_rxn_4,BE0002638,P08684
DB00188,DB00188_rxn_4,BE0003536,P33261
DB00188,DB00188_rxn_4,BE0002433,P05177
DB00188,DB00188_rxn_4,BE0002363,P10635
DB00188,DB00188_rxn_9,BE0002638,P08684
DB00193,DB00193_rxn_0,BE0002363,P10635
DB00193,DB00193_rxn_1,BE0002638,P08684
DB00193,DB00193_rxn_1,BE0003549,P20813
DB00193,DB00193_rxn_2,BE0003679,P16662
DB00193,DB00193_rxn_2,BE0003682,Q9HAW9
DB00193,DB00193_rxn_3,BE0002363,P10635
DB00193,DB00193_rxn_4,BE0002363,P10635
DB00193,DB00193_rxn_5,BE0002638,P08684
DB00193,DB00193_rxn_5,BE0003549,P20813
DB00196,DB00196_rxn_0,BE0003679,P16662
DB00196,DB00196_rxn_1,BE0002638,P08684
DB00198,DB00198_rxn_0,BE0002705,P23141
DB00199,DB00199_rxn_0,BE0002638,P08684
DB00201,DB00201_rxn_0,BE0002433,P05177
DB00201,DB00201_rxn_0,BE0003533,P05181
DB00201,DB00201_rxn_1,BE0002433,P05177
DB00201,DB00201_rxn_1,BE0003533,P05181
DB00201,DB00201_rxn_1,BE0002887,P10632
DB00201,DB00201_rxn_1,BE0002793,P11712
DB00201,DB00201_rxn_1,BE0002638,P08684
DB00201,DB00201_rxn_2,BE0002887,P10632
DB00201,DB00201_rxn_2,BE0002793,P11712
DB00201,DB00201_rxn_2,BE0002638,P08684
DB00201,DB00201_rxn_2,BE0002433,P05177
DB00201,DB00201_rxn_2,BE0003533,P05181
DB00201,DB00201_rxn_3,BE0002433,P05177
DB00201,DB00201_rxn_4,BE0002433,P05177
DB00201,DB00201_rxn_4,BE0003336,P11509
DB00201,DB00201_rxn_5,BE0002433,P05177
DB00201,DB00201_rxn_6,BE0003607,P11245
DB00201,DB00201_rxn_7,BE0002204,P47989
DB00201,DB00201_rxn_8,BE0002204,P47989
DB00202,DB00202_rxn_0,BE0002180,P06276
DB00202,DB00202_rxn_1,BE0002180,P06276
DB00202,DB00202_rxn_2,BE0002180,P06276
DB00203,DB00203_rxn_0,BE0002638,P08684
DB00203,DB00203_rxn_0,BE0002793,P11712
DB00203,DB00203_rxn_0,BE0003536,P33261
DB00203,DB00203_rxn_0,BE0002363,P10635
DB00203,DB00203_rxn_1,BE0002638,P08684
DB00203,DB00203_rxn_1,BE0003536,P33261
DB00203,DB00203_rxn_1,BE0002363,P10635
DB00203,DB00203_rxn_1,BE0002793,P11712
DB00208,DB00208_rxn_0,BE0001075,P05164
DB00208,DB00208_rxn_1,BE0002638,P08684
DB00208,DB00208_rxn_1,BE0003536,P33261
DB00208,DB00208_rxn_2,BE0001075,P05164
DB00208,DB00208_rxn_2,BE0002638,P08684
DB00208,DB00208_rxn_2,BE0003536,P33261
DB00208,DB00208_rxn_3,BE0003536,P33261
DB00208,DB00208_rxn_3,BE0002363,P10635
DB00208,DB00208_rxn_4,BE0001075,P05164
DB00208,DB00208_rxn_5,BE0001075,P05164
DB00208,DB00208_rxn_6,BE0003536,P33261
DB00208,DB00208_rxn_10,BE0002638,P08684
DB00208,DB00208_rxn_10,BE0003536,P33261
DB00208,DB00208_rxn_10,BE0001075,P05164
DB00208,DB00208_rxn_11,BE0002638,P08684
DB00213,DB00213_rxn_0,BE0003536,P33261
DB00213,DB00213_rxn_1,BE0009567,P50225
DB00213,DB00213_rxn_2,BE0002638,P08684
DB00214,DB00214_rxn_0,BE0002887,P10632
DB00214,DB00214_rxn_0,BE0002793,P11712
DB00214,DB00214_rxn_1,BE0002887,P10632
DB00214,DB00214_rxn_1,BE0002793,P11712
DB00214,DB00214_rxn_2,BE0002887,P10632
DB00214,DB00214_rxn_2,BE0002793,P11712
DB00214,DB00214_rxn_3,BE0002887,P10632
DB00214,DB00214_rxn_3,BE0002793,P11712
DB00215,DB00215_rxn_0,BE0003536,P33261
DB00215,DB00215_rxn_0,BE0002638,P08684
DB00215,DB00215_rxn_1,BE0002198,P21397
DB00215,DB00215_rxn_1,BE0002196,P27338
DB00215,DB00215_rxn_2,BE0002363,P10635
DB00215,DB00215_rxn_3,BE0002363,P10635
DB00215,DB00215_rxn_4,BE0002198,P21397
DB00215,DB00215_rxn_4,BE0002196,P27338
DB00215,DB00215_rxn_5,BE0003539,Q06278
DB00215,DB00215_rxn_6,BE0002198,P21397
DB00215,DB00215_rxn_6,BE0002196,P27338
DB00215,DB00215_rxn_7,BE0003539,Q06278
DB00215,DB00215_rxn_8,BE0003539,Q06278
DB00216,DB00216_rxn_0,BE0002363,P10635
DB00216,DB00216_rxn_0,BE0002638,P08684
DB00216,DB00216_rxn_0,BE0002793,P11712
DB00216,DB00216_rxn_0,BE0003536,P33261
DB00216,DB00216_rxn_1,BE0000017,P23219
DB00220,DB00220_rxn_0,BE0003536,P33261
DB00220,DB00220_rxn_1,BE0002638,P08684
DB00222,DB00222_rxn_0,BE0002793,P11712
DB00222,DB00222_rxn_1,BE0004352,P14550
DB00224,DB00224_rxn_0,BE0002638,P08684
DB00227,DB00227_rxn_0,BE0002638,P08684
DB00227,DB00227_rxn_1,BE0002638,P08684
DB00227,DB00227_rxn_2,BE0002638,P08684
DB00228,DB00228_rxn_0,BE0003533,P05181
DB00231,DB00231_rxn_0,BE0002638,P08684
DB00231,DB00231_rxn_0,BE0003536,P33261
DB00238,DB00238_rxn_0,BE0002793,P11712
DB00238,DB00238_rxn_0,BE0002363,P10635
DB00238,DB00238_rxn_0,BE0002638,P08684
DB00238,DB00238_rxn_0,BE0002362,P20815
DB00238,DB00238_rxn_1,BE0002638,P08684
DB00238,DB00238_rxn_1,BE0002362,P20815
DB00238,DB00238_rxn_2,BE0002363,P10635
DB00238,DB00238_rxn_2,BE0003549,P20813
DB00238,DB00238_rxn_2,BE0002638,P08684
DB00238,DB00238_rxn_3,BE0003549,P20813
DB00238,DB00238_rxn_4,BE0002638,P08684
DB00238,DB00238_rxn_5,BE0002363,P10635
DB00238,DB00238_rxn_5,BE0003549,P20813
DB00238,DB00238_rxn_5,BE0002638,P08684
DB00238,DB00238_rxn_6,BE0003549,P20813
DB00238,DB00238_rxn_7,BE0002638,P08684
DB00238,DB00238_rxn_7,BE0002363,P10635
DB00238,DB00238_rxn_7,BE0002793,P11712
DB00238,DB00238_rxn_9,BE0000133,P05091
DB00242,DB00242_rxn_0,BE0002804,P27707
DB00242,DB00242_rxn_0,BE0003589,Q16854
DB00243,DB00243_rxn_0,BE0002638,P08684
DB00243,DB00243_rxn_0,BE0002363,P10635
DB00243,DB00243_rxn_2,BE0002638,P08684
DB00243,DB00243_rxn_2,BE0002363,P10635
DB00243,DB00243_rxn_3,BE0002638,P08684
DB00243,DB00243_rxn_3,BE0002363,P10635
DB00243,DB00243_rxn_4,BE0002638,P08684
DB00243,DB00243_rxn_4,BE0002363,P10635
DB00243,DB00243_rxn_7,BE0002638,P08684
DB00243,DB00243_rxn_7,BE0002363,P10635
DB00243,DB00243_rxn_8,BE0002638,P08684
DB00243,DB00243_rxn_8,BE0002363,P10635
DB00243,DB00243_rxn_9,BE0002638,P08684
DB00243,DB00243_rxn_9,BE0002363,P10635
DB00244,DB00244_rxn_0,BE0003608,P18440
DB00250,DB00250_rxn_0,BE0002793,P11712
DB00250,DB00250_rxn_0,BE0003533,P05181
DB00250,DB00250_rxn_0,BE0002638,P08684
DB00250,DB00250_rxn_0,BE0001075,P05164
DB00250,DB00250_rxn_0,BE0000262,P35354
DB00250,DB00250_rxn_1,BE0003607,P11245
DB00252,DB00252_rxn_0,BE0002793,P11712
DB00252,DB00252_rxn_0,BE0003536,P33261
DB00252,DB00252_rxn_1,BE0002433,P05177
DB00252,DB00252_rxn_1,BE0003336,P11509
DB00252,DB00252_rxn_1,BE0003536,P33261
DB00252,DB00252_rxn_1,BE0002887,P10632
DB00252,DB00252_rxn_1,BE0002793,P11712
DB00252,DB00252_rxn_1,BE0002363,P10635
DB00252,DB00252_rxn_1,BE0003533,P05181
DB00252,DB00252_rxn_1,BE0002638,P08684
DB00252,DB00252_rxn_1,BE0009565,P07099
DB00252,DB00252_rxn_3,BE0003536,P33261
DB00252,DB00252_rxn_3,BE0002362,P20815
DB00252,DB00252_rxn_3,BE0002793,P11712
DB00252,DB00252_rxn_3,BE0002638,P08684
DB00252,DB00252_rxn_3,BE0003612,P24462
DB00252,DB00252_rxn_3,BE0003549,P20813
DB00252,DB00252_rxn_3,BE0002363,P10635
DB00252,DB00252_rxn_4,BE0003541,P22309
DB00252,DB00252_rxn_4,BE0003544,P22310
DB00252,DB00252_rxn_4,BE0004694,P19224
DB00252,DB00252_rxn_4,BE0003538,O60656
DB00252,DB00252_rxn_6,BE0001184,P15559
DB00252,DB00252_rxn_7,BE0002089,P21964
DB00252,DB00252_rxn_8,BE0001184,P15559
DB00252,DB00252_rxn_9,BE0002089,P21964
DB00261,DB00261_rxn_0,BE0002433,P05177
DB00261,DB00261_rxn_1,BE0002433,P05177
DB00264,DB00264_rxn_0,BE0002363,P10635
DB00264,DB00264_rxn_1,BE0002363,P10635
DB00264,DB00264_rxn_1,BE0002638,P08684
DB00264,DB00264_rxn_2,BE0003536,P33261
DB00268,DB00268_rxn_0,BE0002433,P05177
DB00268,DB00268_rxn_1,BE0002433,P05177
DB00268,DB00268_rxn_2,BE0002433,P05177
DB00277,DB00277_rxn_0,BE0002433,P05177
DB00277,DB00277_rxn_1,BE0002433,P05177
DB00277,DB00277_rxn_3,BE0003533,P05181
DB00280,DB00280_rxn_0,BE0002638,P08684
DB00281,DB00281_rxn_0,BE0002433,P05177
DB00281,DB00281_rxn_0,BE0002638,P08684
DB00281,DB00281_rxn_0,BE0003612,P24462
DB00281,DB00281_rxn_1,BE0002433,P05177
DB00281,DB00281_rxn_1,BE0002638,P08684
DB00281,DB00281_rxn_1,BE0003612,P24462
DB00285,DB00285_rxn_0,BE0002363,P10635
DB00285,DB00285_rxn_0,BE0003536,P33261
DB00285,DB00285_rxn_1,BE0002638,P08684
DB00285,DB00285_rxn_1,BE0003536,P33261
DB00285,DB00285_rxn_1,BE0002793,P11712
DB00285,DB00285_rxn_2,BE0002638,P08684
DB00285,DB00285_rxn_2,BE0003536,P33261
DB00285,DB00285_rxn_2,BE0002793,P11712
DB00285,DB00285_rxn_4,BE0002638,P08684
DB00285,DB00285_rxn_4,BE0003536,P33261
DB00289,DB00289_rxn_0,BE0003536,P33261
DB00289,DB00289_rxn_1,BE0002363,P10635
DB00289,DB00289_rxn_3,BE0002363,P10635
DB00295,DB00295_rxn_3,BE0003679,P16662
DB00295,DB00295_rxn_3,BE0003541,P22309
DB00295,DB00295_rxn_3,BE0003682,Q9HAW9
DB00295,DB00295_rxn_3,BE0004696,P54855
DB00295,DB00295_rxn_3,BE0003681,P06133
DB00295,DB00295_rxn_3,BE0003677,P35503
DB00295,DB00295_rxn_4,BE0003679,P16662
DB00295,DB00295_rxn_4,BE0003541,P22309
DB00296,DB00296_rxn_2,BE0002433,P05177
DB00300,DB00300_rxn_0,BE0004477,P54819
DB00300,DB00300_rxn_0,BE0004780,P27144
DB00300,DB00300_rxn_1,BE0009626,P15531
DB00300,DB00300_rxn_1,BE0009627,P12277
DB00303,DB00303_rxn_0,BE0001148,P16444
DB00304,DB00304_rxn_5,BE0002793,P11712
DB00304,DB00304_rxn_5,BE0003536,P33261
DB00304,DB00304_rxn_6,BE0002793,P11712
DB00304,DB00304_rxn_6,BE0003536,P33261
DB00304,DB00304_rxn_8,BE0002793,P11712
DB00304,DB00304_rxn_8,BE0003536,P33261
DB00304,DB00304_rxn_9,BE0003536,P33261
DB00304,DB00304_rxn_9,BE0002793,P11712
DB00304,DB00304_rxn_10,BE0000051,P14060
DB00304,DB00304_rxn_11,BE0009758,P19224
DB00313,DB00313_rxn_1,BE0002793,P11712
DB00313,DB00313_rxn_1,BE0003336,P11509
DB00313,DB00313_rxn_1,BE0003549,P20813
DB00313,DB00313_rxn_2,BE0002362,P20815
DB00313,DB00313_rxn_2,BE0003336,P11509
DB00313,DB00313_rxn_2,BE0002793,P11712
DB00313,DB00313_rxn_2,BE0003549,P20813
DB00313,DB00313_rxn_3,BE0002362,P20815
DB00313,DB00313_rxn_3,BE0003336,P11509
DB00313,DB00313_rxn_4,BE0002362,P20815
DB00313,DB00313_rxn_4,BE0003336,P11509
DB00313,DB00313_rxn_4,BE0002793,P11712
DB00313,DB00313_rxn_4,BE0003549,P20813
DB00313,DB00313_rxn_5,BE0003538,O60656
DB00313,DB00313_rxn_5,BE0003677,P35503
DB00313,DB00313_rxn_5,BE0003544,P22310
DB00313,DB00313_rxn_5,BE0003678,Q9HAW8
DB00313,DB00313_rxn_5,BE0003682,Q9HAW9
DB00313,DB00313_rxn_5,BE0004694,P19224
DB00313,DB00313_rxn_5,BE0003679,P16662
DB00313,DB00313_rxn_5,BE0004696,P54855
DB00315,DB00315_rxn_0,BE0002433,P05177
DB00315,DB00315_rxn_1,BE0002433,P05177
DB00315,DB00315_rxn_2,BE0002198,P21397
DB00316,DB00316_rxn_0,BE0003538,O60656
DB00316,DB00316_rxn_0,BE0004694,P19224
DB00316,DB00316_rxn_0,BE0003541,P22309
DB00316,DB00316_rxn_0,BE0004696,P54855
DB00316,DB00316_rxn_0,BE0003678,Q9HAW8
DB00316,DB00316_rxn_1,BE0000927,P50225
DB00316,DB00316_rxn_1,BE0004767,P0DMM9
DB00316,DB00316_rxn_1,BE0000886,Q06520
DB00316,DB00316_rxn_2,BE0003533,P05181
DB00316,DB00316_rxn_2,BE0002638,P08684
DB00316,DB00316_rxn_2,BE0002433,P05177
DB00316,DB00316_rxn_2,BE0002363,P10635
DB00316,DB00316_rxn_2,BE0003336,P11509
DB00316,DB00316_rxn_3,BE0000814,P09211
DB00316,DB00316_rxn_3,BE0000818,P30711
DB00316,DB00316_rxn_3,BE0000807,P09488
DB00318,DB00318_rxn_0,BE0002638,P08684
DB00318,DB00318_rxn_1,BE0002363,P10635
DB00318,DB00318_rxn_2,BE0003679,P16662
DB00318,DB00318_rxn_2,BE0003681,P06133
DB00318,DB00318_rxn_3,BE0003679,P16662
DB00318,DB00318_rxn_4,BE0003679,P16662
DB00321,DB00321_rxn_0,BE0002793,P11712
DB00321,DB00321_rxn_0,BE0003536,P33261
DB00321,DB00321_rxn_0,BE0002433,P05177
DB00321,DB00321_rxn_0,BE0002638,P08684
DB00321,DB00321_rxn_0,BE0002363,P10635
DB00321,DB00321_rxn_0,BE0003549,P20813
DB00321,DB00321_rxn_0,BE0002887,P10632
DB00321,DB00321_rxn_1,BE0002363,P10635
DB00321,DB00321_rxn_1,BE0002638,P08684
DB00321,DB00321_rxn_1,BE0003549,P20813
DB00321,DB00321_rxn_2,BE0002363,P10635
DB00321,DB00321_rxn_3,BE0002433,P05177
DB00321,DB00321_rxn_3,BE0003536,P33261
DB00321,DB00321_rxn_3,BE0002793,P11712
DB00321,DB00321_rxn_3,BE0002638,P08684
DB00321,DB00321_rxn_4,BE0002363,P10635
DB00321,DB00321_rxn_5,BE0003536,P33261
DB00321,DB00321_rxn_7,BE0002363,P10635
DB00322,DB00322_rxn_3,BE0002193,P19971
DB00322,DB00322_rxn_3,BE0003336,P11509
DB00327,DB00327_rxn_0,BE0003677,P35503
DB00327,DB00327_rxn_0,BE0003679,P16662
DB00327,DB00327_rxn_1,BE0002638,P08684
DB00327,DB00327_rxn_1,BE0002793,P11712
DB00328,DB00328_rxn_0,BE0002793,P11712
DB00328,DB00328_rxn_0,BE0003536,P33261
DB00328,DB00328_rxn_1,BE0003541,P22309
DB00328,DB00328_rxn_2,BE0002705,P23141
DB00333,DB00333_rxn_0,BE0002363,P10635
DB00333,DB00333_rxn_0,BE0002638,P08684
DB00333,DB00333_rxn_0,BE0003549,P20813
DB00333,DB00333_rxn_0,BE0002887,P10632
DB00333,DB00333_rxn_0,BE0003536,P33261
DB00333,DB00333_rxn_0,BE0002793,P11712
DB00333,DB00333_rxn_1,BE0002363,P10635
DB00333,DB00333_rxn_1,BE0002638,P08684
DB00333,DB00333_rxn_1,BE0003549,P20813
DB00333,DB00333_rxn_1,BE0002887,P10632
DB00333,DB00333_rxn_1,BE0003536,P33261
DB00333,DB00333_rxn_1,BE0002793,P11712
DB00333,DB00333_rxn_2,BE0003612,P24462
DB00334,DB00334_rxn_0,BE0002433,P05177
DB00334,DB00334_rxn_1,BE0002433,P05177
DB00334,DB00334_rxn_2,BE0002363,P10635
DB00334,DB00334_rxn_3,BE0002433,P05177
DB00334,DB00334_rxn_4,BE0003606,P31513
DB00335,DB00335_rxn_0,BE0002363,P10635
DB00338,DB00338_rxn_0,BE0002793,P11712
DB00338,DB00338_rxn_0,BE0003536,P33261
DB00338,DB00338_rxn_0,BE0002638,P08684
DB00338,DB00338_rxn_1,BE0003536,P33261
DB00338,DB00338_rxn_2,BE0002638,P08684
DB00338,DB00338_rxn_3,BE0002638,P08684
DB00339,DB00339_rxn_0,BE0003539,Q06278
DB00342,DB00342_rxn_0,BE0002638,P08684
DB00343,DB00343_rxn_0,BE0002638,P08684
DB00343,DB00343_rxn_1,BE0009561,
DB00343,DB00343_rxn_2,BE0002363,P10635
DB00343,DB00343_rxn_3,BE0002363,P10635
DB00343,DB00343_rxn_4,BE0009561,
DB00343,DB00343_rxn_6,BE0002363,P10635
DB00343,DB00343_rxn_7,BE0002363,P10635
DB00347,DB00347_rxn_0,BE0003533,P05181
DB00347,DB00347_rxn_0,BE0002638,P08684
DB00347,DB00347_rxn_0,BE0002887,P10632
DB00347,DB00347_rxn_0,BE0002793,P11712
DB00347,DB00347_rxn_0,BE0003536,P33261
DB00349,DB00349_rxn_0,BE0003536,P33261
DB00349,DB00349_rxn_0,BE0002638,P08684
DB00349,DB00349_rxn_0,BE0003549,P20813
DB00349,DB00349_rxn_0,BE0002362,P20815
DB00349,DB00349_rxn_0,BE0003612,P24462
DB00349,DB00349_rxn_0,BE0002433,P05177
DB00349,DB00349_rxn_0,BE0002887,P10632
DB00349,DB00349_rxn_0,BE0002793,P11712
DB00349,DB00349_rxn_0,BE0002363,P10635
DB00349,DB00349_rxn_0,BE0003611,P33260
DB00349,DB00349_rxn_1,BE0003611,P33260
DB00349,DB00349_rxn_1,BE0003536,P33261
DB00349,DB00349_rxn_2,BE0002638,P08684
DB00349,DB00349_rxn_2,BE0003549,P20813
DB00349,DB00349_rxn_2,BE0002793,P11712
DB00349,DB00349_rxn_3,BE0003536,P33261
DB00349,DB00349_rxn_3,BE0003611,P33260
DB00352,DB00352_rxn_0,BE0000077,P00492
DB00352,DB00352_rxn_1,BE0000987,P51580
DB00356,DB00356_rxn_0,BE0003533,P05181
DB00358,DB00358_rxn_0,BE0002638,P08684
DB00361,DB00361_rxn_0,BE0002638,P08684
DB00363,DB00363_rxn_0,BE0002638,P08684
DB00363,DB00363_rxn_0,BE0002793,P11712
DB00363,DB00363_rxn_0,BE0003536,P33261
DB00363,DB00363_rxn_0,BE0002433,P05177
DB00363,DB00363_rxn_0,BE0002363,P10635
DB00363,DB00363_rxn_0,BE0002362,P20815
DB00363,DB00363_rxn_1,BE0002638,P08684
DB00363,DB00363_rxn_1,BE0002433,P05177
DB00363,DB00363_rxn_1,BE0003606,P31513
DB00363,DB00363_rxn_1,BE0003536,P33261
DB00363,DB00363_rxn_1,BE0002362,P20815
DB00363,DB00363_rxn_1,BE0002363,P10635
DB00363,DB00363_rxn_1,BE0002793,P11712
DB00363,DB00363_rxn_1,BE0003533,P05181
DB00363,DB00363_rxn_2,BE0003544,P22310
DB00363,DB00363_rxn_2,BE0003677,P35503
DB00363,DB00363_rxn_2,BE0003541,P22309
DB00363,DB00363_rxn_2,BE0009343,P36537
DB00363,DB00363_rxn_3,BE0003544,P22310
DB00363,DB00363_rxn_3,BE0003541,P22309
DB00370,DB00370_rxn_0,BE0002638,P08684
DB00370,DB00370_rxn_1,BE0002638,P08684
DB00370,DB00370_rxn_2,BE0002433,P05177
DB00370,DB00370_rxn_2,BE0002363,P10635
DB00373,DB00373_rxn_0,BE0002363,P10635
DB00373,DB00373_rxn_0,BE0003536,P33261
DB00379,DB00379_rxn_0,BE0002433,P05177
DB00379,DB00379_rxn_0,BE0002363,P10635
DB00379,DB00379_rxn_1,BE0002433,P05177
DB00379,DB00379_rxn_1,BE0002363,P10635
DB00381,DB00381_rxn_0,BE0002638,P08684
DB00381,DB00381_rxn_0,BE0002362,P20815
DB00382,DB00382_rxn_0,BE0002433,P05177
DB00382,DB00382_rxn_1,BE0002433,P05177
DB00382,DB00382_rxn_2,BE0002433,P05177
DB00382,DB00382_rxn_3,BE0002433,P05177
DB00384,DB00384_rxn_0,BE0002433,P05177
DB00384,DB00384_rxn_1,BE0009567,P50225
DB00388,DB00388_rxn_0,BE0002198,P21397
DB00388,DB00388_rxn_0,BE0002196,P27338
DB00394,DB00394_rxn_0,BE0002638,P08684
DB00394,DB00394_rxn_0,BE0002362,P20815
DB00394,DB00394_rxn_0,BE0003550,Q9HB55
DB00394,DB00394_rxn_0,BE0003612,P24462
DB00394,DB00394_rxn_1,BE0002638,P08684
DB00394,DB00394_rxn_1,BE0002362,P20815
DB00394,DB00394_rxn_1,BE0003550,Q9HB55
DB00394,DB00394_rxn_1,BE0003612,P24462
DB00395,DB00395_rxn_0,BE0003536,P33261
DB00396,DB00396_rxn_0,BE0004873,P08686
DB00396,DB00396_rxn_1,BE0002363,P10635
DB00396,DB00396_rxn_2,BE0002638,P08684
DB00396,DB00396_rxn_3,BE0000344,P05093
DB00396,DB00396_rxn_9,BE0003536,P33261
DB00396,DB00396_rxn_9,BE0002793,P11712
DB00398,DB00398_rxn_0,BE0002638,P08684
DB00398,DB00398_rxn_1,BE0003538,O60656
DB00402,DB00402_rxn_0,BE0002638,P08684
DB00402,DB00402_rxn_0,BE0003533,P05181
DB00402,DB00402_rxn_1,BE0002887,P10632
DB00402,DB00402_rxn_1,BE0002638,P08684
DB00404,DB00404_rxn_0,BE0002793,P11712
DB00404,DB00404_rxn_0,BE0003536,P33261
DB00404,DB00404_rxn_0,BE0002638,P08684
DB00404,DB00404_rxn_1,BE0002638,P08684
DB00404,DB00404_rxn_1,BE0002362,P20815
DB00404,DB00404_rxn_1,BE0002793,P11712
DB00404,DB00404_rxn_2,BE0002793,P11712
DB00404,DB00404_rxn_2,BE0002362,P20815
DB00404,DB00404_rxn_2,BE0002638,P08684
DB00412,DB00412_rxn_1,BE0002887,P10632
DB00412,DB00412_rxn_1,BE0002793,P11712
DB00412,DB00412_rxn_2,BE0002887,P10632
DB00412,DB00412_rxn_2,BE0002793,P11712
DB00412,DB00412_rxn_4,BE0002887,P10632
DB00412,DB00412_rxn_4,BE0002793,P11712
DB00420,DB00420_rxn_1,BE0002433,P05177
DB00420,DB00420_rxn_1,BE0002638,P08684
DB00420,DB00420_rxn_2,BE0002433,P05177
DB00420,DB00420_rxn_2,BE0003536,P33261
DB00420,DB00420_rxn_2,BE0002793,P11712
DB00420,DB00420_rxn_3,BE0002433,P05177
DB00420,DB00420_rxn_3,BE0002793,P11712
DB00420,DB00420_rxn_3,BE0003536,P33261
DB00420,DB00420_rxn_3,BE0003336,P11509
DB00420,DB00420_rxn_3,BE0003549,P20813
DB00420,DB00420_rxn_3,BE0002363,P10635
DB00420,DB00420_rxn_3,BE0003533,P05181
DB00422,DB00422_rxn_0,BE0004740,Q6LAP9
DB00425,DB00425_rxn_0,BE0002638,P08684
DB00425,DB00425_rxn_1,BE0002638,P08684
DB00425,DB00425_rxn_1,BE0002433,P05177
DB00425,DB00425_rxn_1,BE0002363,P10635
DB00425,DB00425_rxn_1,BE0002793,P11712
DB00425,DB00425_rxn_1,BE0003536,P33261
DB00425,DB00425_rxn_2,BE0002793,P11712
DB00425,DB00425_rxn_2,BE0003536,P33261
DB00425,DB00425_rxn_2,BE0002638,P08684
DB00425,DB00425_rxn_2,BE0002433,P05177
DB00425,DB00425_rxn_2,BE0002363,P10635
