drugbank_id,smpdb_id,uniprot_id
DB03866,SMP0000114,O14684
DB03866,SMP0000114,Q8TBF2
DB03866,SMP0000114,P16152
DB03866,SMP0000114,P16050
DB03866,SMP0000114,P10632
DB03866,SMP0000114,P20813
DB03866,SMP0000114,P34913
DB03866,SMP0000114,P09917
DB03866,SMP0000114,O15296
DB03866,SMP0000114,P05181
DB03866,SMP0000114,O75342
DB03866,SMP0000114,P51589
DB03866,SMP0000114,Q7Z449
DB03866,SMP0000114,Q02928
DB03866,SMP0000114,P18054
DB03866,SMP0000114,P0C869
DB03866,SMP0000114,P98187
DB03866,SMP0000114,Q08477
DB03866,SMP0000116,P35354
DB03866,SMP0000116,P78329
DB03866,SMP0000116,P09960
DB03866,SMP0000116,Q16873
DB03866,SMP0000116,P19440
DB03866,SMP0000116,P07203
DB03866,SMP0000116,Q16647
DB03866,SMP0000116,P41222
DB03866,SMP0000116,P42330
DB03866,SMP0000116,P24557
DB03866,SMP0000116,O14684
DB03866,SMP0000116,Q8TBF2
DB03866,SMP0000116,P16152
DB03866,SMP0000116,P16050
DB03866,SMP0000116,P10632
DB03866,SMP0000116,P20813
DB03866,SMP0000116,P34913
DB03866,SMP0000116,P09917
DB03866,SMP0000116,P23219
DB03866,SMP0000116,O15296
DB03866,SMP0000116,P05181
DB03866,SMP0000116,O75342
DB03866,SMP0000116,P51589
DB03866,SMP0000116,Q7Z449
DB03866,SMP0000116,Q02928
DB03866,SMP0000116,P18054
DB03866,SMP0000116,P0C869
DB03866,SMP0000116,P98187
DB03866,SMP0000116,Q08477
DB03866,SMP0000692,P35354
DB03866,SMP0000692,P23219
DB03866,SMP0000692,P78329
DB03866,SMP0000692,P09960
DB03866,SMP0000692,Q16873
DB03866,SMP0000692,P19440
DB03866,SMP0000692,P07203
DB03866,SMP0000692,Q16647
DB03866,SMP0000692,P41222
DB03866,SMP0000692,P42330
DB03866,SMP0000692,P24557
DB03866,SMP0000692,O14684
DB03866,SMP0000692,Q8TBF2
DB03866,SMP0000692,P16152
DB03866,SMP0000692,P16050
DB03866,SMP0000692,P10632
DB03866,SMP0000692,P20813
DB03866,SMP0000692,P34913
DB03866,SMP0000692,P09917
DB03866,SMP0000692,O15296
DB03866,SMP0000692,P05181
DB03866,SMP0000692,O75342
DB03866,SMP0000692,P51589
DB03866,SMP0000692,Q7Z449
DB03866,SMP0000692,Q02928
DB03866,SMP0000692,P18054
DB03866,SMP0000692,P0C869
DB03866,SMP0000692,P98187
DB03866,SMP0000692,Q08477
DB03866,SMP0000697,P23219
DB03866,SMP0000697,P35354
DB03866,SMP0000697,P78329
DB03866,SMP0000697,P09960
DB03866,SMP0000697,Q16873
DB03866,SMP0000697,P19440
DB03866,SMP0000697,P07203
DB03866,SMP0000697,Q16647
DB03866,SMP0000697,P41222
DB03866,SMP0000697,P42330
DB03866,SMP0000697,P24557
DB03866,SMP0000697,O14684
DB03866,SMP0000697,Q8TBF2
DB03866,SMP0000697,P16152
DB03866,SMP0000697,P16050
DB03866,SMP0000697,P10632
DB03866,SMP0000697,P20813
DB03866,SMP0000697,P34913
DB03866,SMP0000697,P09917
DB03866,SMP0000697,O15296
DB03866,SMP0000697,P05181
DB03866,SMP0000697,O75342
DB03866,SMP0000697,P51589
DB03866,SMP0000697,Q7Z449
DB03866,SMP0000697,Q02928
DB03866,SMP0000697,P18054
DB03866,SMP0000697,P0C869
DB03866,SMP0000697,P98187
DB03866,SMP0000697,Q08477
DB03866,SMP0000702,P23219
DB03866,SMP0000702,P35354
DB03866,SMP0000702,P78329
DB03866,SMP0000702,P09960
DB03866,SMP0000702,Q16873
DB03866,SMP0000702,P19440
DB03866,SMP0000702,P07203
DB03866,SMP0000702,Q16647
DB03866,SMP0000702,P41222
DB03866,SMP0000702,P42330
DB03866,SMP0000702,P24557
DB03866,SMP0000702,O14684
DB03866,SMP0000702,Q8TBF2
DB03866,SMP0000702,P16152
DB03866,SMP0000702,P16050
DB03866,SMP0000702,P10632
DB03866,SMP0000702,P20813
DB03866,SMP0000702,P34913
DB03866,SMP0000702,P09917
DB03866,SMP0000702,O15296
DB03866,SMP0000702,P05181
DB03866,SMP0000702,O75342
DB03866,SMP0000702,P51589
DB03866,SMP0000702,Q7Z449
DB03866,SMP0000702,Q02928
DB03866,SMP0000702,P18054
DB03866,SMP0000702,P0C869
DB03866,SMP0000702,P98187
DB03866,SMP0000702,Q08477
DB03866,SMP0000075,P78329
DB03866,SMP0000075,P09960
DB03866,SMP0000075,Q16873
DB03866,SMP0000075,P19440
DB03866,SMP0000075,P07203
DB03866,SMP0000075,Q16647
DB03866,SMP0000075,P41222
DB03866,SMP0000075,P42330
DB03866,SMP0000075,P24557
DB03866,SMP0000075,O14684
DB03866,SMP0000075,Q8TBF2
DB03866,SMP0000075,P16152
DB03866,SMP0000075,P16050
DB03866,SMP0000075,P10632
DB03866,SMP0000075,P20813
DB03866,SMP0000075,P34913
DB03866,SMP0000075,P09917
DB03866,SMP0000075,P23219
DB03866,SMP0000075,O15296
DB03866,SMP0000075,P05181
DB03866,SMP0000075,O75342
DB03866,SMP0000075,P51589
DB03866,SMP0000075,Q7Z449
DB03866,SMP0000075,Q02928
DB03866,SMP0000075,P18054
DB03866,SMP0000075,P0C869
DB03866,SMP0000075,P35354
DB03866,SMP0000075,P98187
DB03866,SMP0000075,Q08477
DB03866,SMP0000083,P23219
DB03866,SMP0000083,P35354
DB03866,SMP0000083,P78329
DB03866,SMP0000083,P09960
DB03866,SMP0000083,Q16873
DB03866,SMP0000083,P19440
DB03866,SMP0000083,P07203
DB03866,SMP0000083,Q16647
DB03866,SMP0000083,P41222
DB03866,SMP0000083,P42330
DB03866,SMP0000083,P24557
DB03866,SMP0000083,O14684
DB03866,SMP0000083,Q8TBF2
DB03866,SMP0000083,P16152
DB03866,SMP0000083,P16050
DB03866,SMP0000083,P10632
DB03866,SMP0000083,P20813
DB03866,SMP0000083,P34913
DB03866,SMP0000083,P09917
DB03866,SMP0000083,O15296
DB03866,SMP0000083,P05181
DB03866,SMP0000083,O75342
DB03866,SMP0000083,P51589
DB03866,SMP0000083,Q7Z449
DB03866,SMP0000083,Q02928
DB03866,SMP0000083,P18054
DB03866,SMP0000083,P0C869
DB03866,SMP0000083,P98187
DB03866,SMP0000083,Q08477
DB03866,SMP0000098,P23219
DB03866,SMP0000098,P35354
DB03866,SMP0000098,P78329
DB03866,SMP0000098,P09960
DB03866,SMP0000098,Q16873
DB03866,SMP0000098,P19440
DB03866,SMP0000098,P07203
DB03866,SMP0000098,Q16647
DB03866,SMP0000098,P41222
DB03866,SMP0000098,P42330
DB03866,SMP0000098,P24557
DB03866,SMP0000098,O14684
DB03866,SMP0000098,Q8TBF2
DB03866,SMP0000098,P16152
DB03866,SMP0000098,P16050
DB03866,SMP0000098,P10632
DB03866,SMP0000098,P20813
DB03866,SMP0000098,P34913
DB03866,SMP0000098,P09917
DB03866,SMP0000098,O15296
DB03866,SMP0000098,P05181
DB03866,SMP0000098,O75342
DB03866,SMP0000098,P51589
DB03866,SMP0000098,Q7Z449
DB03866,SMP0000098,Q02928
DB03866,SMP0000098,P18054
DB03866,SMP0000098,P0C869
DB03866,SMP0000098,P98187
DB03866,SMP0000098,Q08477
DB03866,SMP0000102,P23219
DB03866,SMP0000102,P35354
DB03866,SMP0000102,P78329
DB03866,SMP0000102,P09960
DB03866,SMP0000102,Q16873
DB03866,SMP0000102,P19440
DB03866,SMP0000102,P07203
DB03866,SMP0000102,Q16647
DB03866,SMP0000102,P41222
DB03866,SMP0000102,P42330
DB03866,SMP0000102,P24557
DB03866,SMP0000102,O14684
DB03866,SMP0000102,Q8TBF2
DB03866,SMP0000102,P16152
DB03866,SMP0000102,P16050
DB03866,SMP0000102,P10632
DB03866,SMP0000102,P20813
DB03866,SMP0000102,P34913
DB03866,SMP0000102,P09917
DB03866,SMP0000102,O15296
DB03866,SMP0000102,P05181
DB03866,SMP0000102,O75342
DB03866,SMP0000102,P51589
DB03866,SMP0000102,Q7Z449
DB03866,SMP0000102,Q02928
DB03866,SMP0000102,P18054
DB03866,SMP0000102,P0C869
DB03866,SMP0000102,P98187
DB03866,SMP0000102,Q08477
DB03866,SMP0000106,P35354
DB03866,SMP0000106,P78329
DB03866,SMP0000106,P09960
DB03866,SMP0000106,Q16873
DB03866,SMP0000106,P19440
DB03866,SMP0000106,P07203
DB03866,SMP0000106,Q16647
DB03866,SMP0000106,P41222
DB03866,SMP0000106,P42330
DB03866,SMP0000106,P24557
DB03866,SMP0000106,O14684
DB03866,SMP0000106,Q8TBF2
DB03866,SMP0000106,P16152
DB03866,SMP0000106,P16050
DB03866,SMP0000106,P10632
DB03866,SMP0000106,P20813
DB03866,SMP0000106,P34913
DB03866,SMP0000106,P09917
DB03866,SMP0000106,P23219
DB03866,SMP0000106,O15296
DB03866,SMP0000106,P05181
DB03866,SMP0000106,O75342
DB03866,SMP0000106,P51589
DB03866,SMP0000106,Q7Z449
DB03866,SMP0000106,Q02928
DB03866,SMP0000106,P18054
DB03866,SMP0000106,P0C869
DB03866,SMP0000106,P98187
DB03866,SMP0000106,Q08477
DB03866,SMP0000109,P23219
DB03866,SMP0000109,P35354
DB03866,SMP0000109,P78329
DB03866,SMP0000109,P09960
DB03866,SMP0000109,Q16873
DB03866,SMP0000109,P19440
DB03866,SMP0000109,P07203
DB03866,SMP0000109,Q16647
DB03866,SMP0000109,P41222
DB03866,SMP0000109,P42330
DB03866,SMP0000109,P24557
DB03866,SMP0000109,O14684
DB03866,SMP0000109,Q8TBF2
DB03866,SMP0000109,P16152
DB03866,SMP0000109,P16050
DB03866,SMP0000109,P10632
DB03866,SMP0000109,P20813
DB03866,SMP0000109,P34913
DB03866,SMP0000109,P09917
DB03866,SMP0000109,O15296
DB03866,SMP0000109,P05181
DB03866,SMP0000109,O75342
DB03866,SMP0000109,P51589
DB03866,SMP0000109,Q7Z449
DB03866,SMP0000109,Q02928
DB03866,SMP0000109,P18054
DB03866,SMP0000109,P0C869
DB03866,SMP0000109,P98187
DB03866,SMP0000109,Q08477
DB03866,SMP0000113,P23219
DB03866,SMP0000113,P35354
DB03866,SMP0000113,P78329
DB03866,SMP0000113,P09960
DB03866,SMP0000113,Q16873
DB03866,SMP0000113,P19440
DB03866,SMP0000113,P07203
DB03866,SMP0000113,Q16647
DB03866,SMP0000113,P41222
DB03866,SMP0000113,P42330
DB03866,SMP0000113,P24557
DB03866,SMP0000113,O14684
DB03866,SMP0000113,Q8TBF2
DB03866,SMP0000113,P16152
DB03866,SMP0000113,P16050
DB03866,SMP0000113,P10632
DB03866,SMP0000113,P20813
DB03866,SMP0000113,P34913
DB03866,SMP0000113,P09917
DB03866,SMP0000113,O15296
DB03866,SMP0000113,P05181
DB03866,SMP0000113,O75342
DB03866,SMP0000113,P51589
DB03866,SMP0000113,Q7Z449
DB03866,SMP0000113,Q02928
DB03866,SMP0000113,P18054
DB03866,SMP0000113,P0C869
DB03866,SMP0000113,P98187
DB03866,SMP0000113,Q08477
DB03866,SMP0000120,P23219
DB03866,SMP0000120,P35354
DB03866,SMP0000120,P78329
DB03866,SMP0000120,P09960
DB03866,SMP0000120,Q16873
DB03866,SMP0000120,P19440
DB03866,SMP0000120,P07203
DB03866,SMP0000120,Q16647
DB03866,SMP0000120,P41222
DB03866,SMP0000120,P42330
DB03866,SMP0000120,P24557
DB03866,SMP0000120,O14684
DB03866,SMP0000120,Q8TBF2
DB03866,SMP0000120,P16152
DB03866,SMP0000120,P16050
DB03866,SMP0000120,P10632
DB03866,SMP0000120,P20813
DB03866,SMP0000120,P34913
DB03866,SMP0000120,P09917
DB03866,SMP0000120,O15296
DB03866,SMP0000120,P05181
DB03866,SMP0000120,O75342
DB03866,SMP0000120,P51589
DB03866,SMP0000120,Q7Z449
DB03866,SMP0000120,Q02928
DB03866,SMP0000120,P18054
DB03866,SMP0000120,P0C869
DB03866,SMP0000120,P98187
DB03866,SMP0000120,Q08477
DB03866,SMP0000694,P35354
DB03866,SMP0000694,P23219
DB03866,SMP0000694,P78329
DB03866,SMP0000694,P09960
DB03866,SMP0000694,Q16873
DB03866,SMP0000694,P19440
DB03866,SMP0000694,P07203
DB03866,SMP0000694,Q16647
DB03866,SMP0000694,P41222
DB03866,SMP0000694,P42330
DB03866,SMP0000694,P24557
DB03866,SMP0000694,O14684
DB03866,SMP0000694,Q8TBF2
DB03866,SMP0000694,P16152
DB03866,SMP0000694,P16050
DB03866,SMP0000694,P10632
DB03866,SMP0000694,P20813
DB03866,SMP0000694,P34913
DB03866,SMP0000694,P09917
DB03866,SMP0000694,O15296
DB03866,SMP0000694,P05181
DB03866,SMP0000694,O75342
DB03866,SMP0000694,P51589
DB03866,SMP0000694,Q7Z449
DB03866,SMP0000694,Q02928
DB03866,SMP0000694,P18054
DB03866,SMP0000694,P0C869
DB03866,SMP0000694,P98187
DB03866,SMP0000694,Q08477
DB03866,SMP0000695,P35354
DB03866,SMP0000695,P78329
DB03866,SMP0000695,P09960
DB03866,SMP0000695,Q16873
DB03866,SMP0000695,P19440
DB03866,SMP0000695,P07203
DB03866,SMP0000695,Q16647
DB03866,SMP0000695,P41222
DB03866,SMP0000695,P42330
DB03866,SMP0000695,P24557
DB03866,SMP0000695,O14684
DB03866,SMP0000695,Q8TBF2
DB03866,SMP0000695,P16152
DB03866,SMP0000695,P16050
DB03866,SMP0000695,P10632
DB03866,SMP0000695,P20813
DB03866,SMP0000695,P34913
DB03866,SMP0000695,P09917
DB03866,SMP0000695,P23219
DB03866,SMP0000695,O15296
DB03866,SMP0000695,P05181
DB03866,SMP0000695,O75342
DB03866,SMP0000695,P51589
DB03866,SMP0000695,Q7Z449
DB03866,SMP0000695,Q02928
DB03866,SMP0000695,P18054
DB03866,SMP0000695,P0C869
DB03866,SMP0000695,P98187
DB03866,SMP0000695,Q08477
DB03866,SMP0000699,P35354
DB03866,SMP0000699,P78329
DB03866,SMP0000699,P09960
DB03866,SMP0000699,Q16873
DB03866,SMP0000699,P19440
DB03866,SMP0000699,P07203
DB03866,SMP0000699,Q16647
DB03866,SMP0000699,P41222
DB03866,SMP0000699,P42330
DB03866,SMP0000699,P24557
DB03866,SMP0000699,O14684
DB03866,SMP0000699,Q8TBF2
DB03866,SMP0000699,P16152
DB03866,SMP0000699,P16050
DB03866,SMP0000699,P10632
DB03866,SMP0000699,P20813
DB03866,SMP0000699,P34913
DB03866,SMP0000699,P09917
DB03866,SMP0000699,P23219
DB03866,SMP0000699,O15296
DB03866,SMP0000699,P05181
DB03866,SMP0000699,O75342
DB03866,SMP0000699,P51589
DB03866,SMP0000699,Q7Z449
DB03866,SMP0000699,Q02928
DB03866,SMP0000699,P18054
DB03866,SMP0000699,P0C869
DB03866,SMP0000699,P98187
DB03866,SMP0000699,Q08477
DB03866,SMP0000701,P23219
DB03866,SMP0000701,P35354
DB03866,SMP0000701,P78329
DB03866,SMP0000701,P09960
DB03866,SMP0000701,Q16873
DB03866,SMP0000701,P19440
DB03866,SMP0000701,P07203
DB03866,SMP0000701,Q16647
DB03866,SMP0000701,P41222
DB03866,SMP0000701,P42330
DB03866,SMP0000701,P24557
DB03866,SMP0000701,O14684
DB03866,SMP0000701,Q8TBF2
DB03866,SMP0000701,P16152
DB03866,SMP0000701,P16050
DB03866,SMP0000701,P10632
DB03866,SMP0000701,P20813
DB03866,SMP0000701,P34913
DB03866,SMP0000701,P09917
DB03866,SMP0000701,O15296
DB03866,SMP0000701,P05181
DB03866,SMP0000701,O75342
DB03866,SMP0000701,P51589
DB03866,SMP0000701,Q7Z449
DB03866,SMP0000701,Q02928
DB03866,SMP0000701,P18054
DB03866,SMP0000701,P0C869
DB03866,SMP0000701,P98187
DB03866,SMP0000701,Q08477
DB03866,SMP0000707,P23219
DB03866,SMP0000707,P35354
DB03866,SMP0000707,P78329
DB03866,SMP0000707,P09960
DB03866,SMP0000707,Q16873
DB03866,SMP0000707,P19440
DB03866,SMP0000707,P07203
DB03866,SMP0000707,Q16647
DB03866,SMP0000707,P41222
DB03866,SMP0000707,P42330
DB03866,SMP0000707,P24557
DB03866,SMP0000707,O14684
DB03866,SMP0000707,Q8TBF2
DB03866,SMP0000707,P16152
DB03866,SMP0000707,P16050
DB03866,SMP0000707,P10632
DB03866,SMP0000707,P20813
DB03866,SMP0000707,P34913
DB03866,SMP0000707,P09917
DB03866,SMP0000707,O15296
DB03866,SMP0000707,P05181
DB03866,SMP0000707,O75342
DB03866,SMP0000707,P51589
DB03866,SMP0000707,Q7Z449
DB03866,SMP0000707,Q02928
DB03866,SMP0000707,P18054
DB03866,SMP0000707,P0C869
DB03866,SMP0000707,P98187
DB03866,SMP0000707,Q08477
DB03866,SMP0000708,P23219
DB03866,SMP0000708,P35354
DB03866,SMP0000708,P78329
DB03866,SMP0000708,P09960
DB03866,SMP0000708,Q16873
DB03866,SMP0000708,P19440
DB03866,SMP0000708,P07203
DB03866,SMP0000708,Q16647
DB03866,SMP0000708,P41222
DB03866,SMP0000708,P42330
DB03866,SMP0000708,P24557
DB03866,SMP0000708,O14684
DB03866,SMP0000708,Q8TBF2
DB03866,SMP0000708,P16152
DB03866,SMP0000708,P16050
DB03866,SMP0000708,P10632
DB03866,SMP0000708,P20813
DB03866,SMP0000708,P34913
DB03866,SMP0000708,P09917
DB03866,SMP0000708,O15296
DB03866,SMP0000708,P05181
DB03866,SMP0000708,O75342
DB03866,SMP0000708,P51589
DB03866,SMP0000708,Q7Z449
DB03866,SMP0000708,Q02928
DB03866,SMP0000708,P18054
DB03866,SMP0000708,P0C869
DB03866,SMP0000708,P98187
DB03866,SMP0000708,Q08477
DB03866,SMP0000710,P23219
DB03866,SMP0000710,P35354
DB03866,SMP0000710,P78329
DB03866,SMP0000710,P09960
DB03866,SMP0000710,Q16873
DB03866,SMP0000710,P19440
DB03866,SMP0000710,P07203
DB03866,SMP0000710,Q16647
DB03866,SMP0000710,P41222
DB03866,SMP0000710,P42330
DB03866,SMP0000710,P24557
DB03866,SMP0000710,O14684
DB03866,SMP0000710,Q8TBF2
DB03866,SMP0000710,P16152
DB03866,SMP0000710,P16050
DB03866,SMP0000710,P10632
DB03866,SMP0000710,P20813
DB03866,SMP0000710,P34913
DB03866,SMP0000710,P09917
DB03866,SMP0000710,O15296
DB03866,SMP0000710,P05181
DB03866,SMP0000710,O75342
DB03866,SMP0000710,P51589
DB03866,SMP0000710,Q7Z449
DB03866,SMP0000710,Q02928
DB03866,SMP0000710,P18054
DB03866,SMP0000710,P0C869
DB03866,SMP0000710,P98187
DB03866,SMP0000710,Q08477
DB03866,SMP0000084,P35354
DB03866,SMP0000084,P78329
DB03866,SMP0000084,P09960
DB03866,SMP0000084,Q16873
DB03866,SMP0000084,P19440
DB03866,SMP0000084,P07203
DB03866,SMP0000084,Q16647
DB03866,SMP0000084,P41222
DB03866,SMP0000084,P42330
DB03866,SMP0000084,P24557
DB03866,SMP0000084,O14684
DB03866,SMP0000084,Q8TBF2
DB03866,SMP0000084,P16152
DB03866,SMP0000084,P16050
DB03866,SMP0000084,P10632
DB03866,SMP0000084,P20813
DB03866,SMP0000084,P34913
DB03866,SMP0000084,P09917
DB03866,SMP0000084,P23219
DB03866,SMP0000084,O15296
DB03866,SMP0000084,P05181
DB03866,SMP0000084,O75342
DB03866,SMP0000084,P51589
DB03866,SMP0000084,Q7Z449
DB03866,SMP0000084,Q02928
DB03866,SMP0000084,P18054
DB03866,SMP0000084,P0C869
DB03866,SMP0000084,P98187
DB03866,SMP0000084,Q08477
DB03866,SMP0000085,P23219
DB03866,SMP0000085,P35354
DB03866,SMP0000085,P78329
DB03866,SMP0000085,P09960
DB03866,SMP0000085,Q16873
DB03866,SMP0000085,P19440
DB03866,SMP0000085,P07203
DB03866,SMP0000085,Q16647
DB03866,SMP0000085,P41222
DB03866,SMP0000085,P42330
DB03866,SMP0000085,P24557
DB03866,SMP0000085,O14684
DB03866,SMP0000085,Q8TBF2
DB03866,SMP0000085,P16152
DB03866,SMP0000085,P16050
DB03866,SMP0000085,P10632
DB03866,SMP0000085,P20813
DB03866,SMP0000085,P34913
DB03866,SMP0000085,P09917
DB03866,SMP0000085,O15296
DB03866,SMP0000085,P05181
DB03866,SMP0000085,O75342
DB03866,SMP0000085,P51589
DB03866,SMP0000085,Q7Z449
DB03866,SMP0000085,Q02928
DB03866,SMP0000085,P18054
DB03866,SMP0000085,P0C869
DB03866,SMP0000085,P98187
DB03866,SMP0000085,Q08477
DB03866,SMP0000086,P35354
DB03866,SMP0000086,P23219
DB03866,SMP0000086,Q4U2R8
DB03866,SMP0000086,Q8TCC7
DB03866,SMP0000086,P08684
DB03866,SMP0000086,P10632
DB03866,SMP0000086,P33261
DB03866,SMP0000086,P11712
DB03866,SMP0000086,P16662
DB03866,SMP0000086,P06133
DB03866,SMP0000086,Q9UBS4
DB03866,SMP0000086,Q96GW1
DB03866,SMP0000086,P11021
DB03866,SMP0000086,Q6IN67
DB03866,SMP0000086,Q13087
DB03866,SMP0000086,P13667
DB03866,SMP0000086,Q15084
DB03866,SMP0000086,P23284
DB03866,SMP0000086,Q9HCN8
DB03866,SMP0000086,P22309
DB03866,SMP0000086,P30040
DB03866,SMP0000086,P35503
DB03866,SMP0000086,O60656
DB03866,SMP0000086,Q9HAW8
DB03866,SMP0000086,P78329
DB03866,SMP0000086,P09960
DB03866,SMP0000086,Q16873
DB03866,SMP0000086,P19440
DB03866,SMP0000086,P07203
DB03866,SMP0000086,Q16647
DB03866,SMP0000086,P41222
DB03866,SMP0000086,P42330
DB03866,SMP0000086,P24557
DB03866,SMP0000086,O14684
DB03866,SMP0000086,Q8TBF2
DB03866,SMP0000086,P16152
DB03866,SMP0000086,P16050
DB03866,SMP0000086,P20813
DB03866,SMP0000086,P34913
DB03866,SMP0000086,P09917
DB03866,SMP0000086,O15296
DB03866,SMP0000086,P05181
DB03866,SMP0000086,O75342
DB03866,SMP0000086,P51589
DB03866,SMP0000086,Q7Z449
DB03866,SMP0000086,Q02928
DB03866,SMP0000086,P18054
DB03866,SMP0000086,P0C869
DB03866,SMP0000086,P98187
DB03866,SMP0000086,Q08477
DB03866,SMP0000096,P07327
DB03866,SMP0000096,P00325
DB03866,SMP0000096,P11712
DB03866,SMP0000096,P08684
DB03866,SMP0000096,Q9HAW8
DB03866,SMP0000096,P23219
DB03866,SMP0000096,P35354
DB03866,SMP0000096,P10635
DB03866,SMP0000096,P78329
DB03866,SMP0000096,P09960
DB03866,SMP0000096,Q16873
DB03866,SMP0000096,P19440
DB03866,SMP0000096,P07203
DB03866,SMP0000096,Q16647
DB03866,SMP0000096,P41222
DB03866,SMP0000096,P42330
DB03866,SMP0000096,P24557
DB03866,SMP0000096,O14684
DB03866,SMP0000096,Q8TBF2
DB03866,SMP0000096,P16152
DB03866,SMP0000096,P16050
DB03866,SMP0000096,P10632
DB03866,SMP0000096,P20813
DB03866,SMP0000096,P34913
DB03866,SMP0000096,P09917
DB03866,SMP0000096,O15296
DB03866,SMP0000096,P05181
DB03866,SMP0000096,O75342
DB03866,SMP0000096,P51589
DB03866,SMP0000096,Q7Z449
DB03866,SMP0000096,Q02928
DB03866,SMP0000096,P18054
DB03866,SMP0000096,P0C869
DB03866,SMP0000096,P98187
DB03866,SMP0000096,Q08477
DB03866,SMP0000101,P35354
DB03866,SMP0000101,P23219
DB03866,SMP0000101,P78329
DB03866,SMP0000101,P09960
DB03866,SMP0000101,Q16873
DB03866,SMP0000101,P19440
DB03866,SMP0000101,P07203
DB03866,SMP0000101,Q16647
DB03866,SMP0000101,P41222
DB03866,SMP0000101,P42330
DB03866,SMP0000101,P24557
DB03866,SMP0000101,O14684
DB03866,SMP0000101,Q8TBF2
DB03866,SMP0000101,P16152
DB03866,SMP0000101,P16050
DB03866,SMP0000101,P10632
DB03866,SMP0000101,P20813
DB03866,SMP0000101,P34913
DB03866,SMP0000101,P09917
DB03866,SMP0000101,O15296
DB03866,SMP0000101,P05181
DB03866,SMP0000101,O75342
DB03866,SMP0000101,P51589
DB03866,SMP0000101,Q7Z449
DB03866,SMP0000101,Q02928
DB03866,SMP0000101,P18054
DB03866,SMP0000101,P0C869
DB03866,SMP0000101,P98187
DB03866,SMP0000101,Q08477
DB03866,SMP0000104,P23219
DB03866,SMP0000104,P35354
DB03866,SMP0000104,P14555
DB03866,SMP0000104,P78329
DB03866,SMP0000104,P09960
DB03866,SMP0000104,Q16873
DB03866,SMP0000104,P19440
DB03866,SMP0000104,P07203
DB03866,SMP0000104,Q16647
DB03866,SMP0000104,P41222
DB03866,SMP0000104,P42330
DB03866,SMP0000104,P24557
DB03866,SMP0000104,O14684
DB03866,SMP0000104,Q8TBF2
DB03866,SMP0000104,P16152
DB03866,SMP0000104,P16050
DB03866,SMP0000104,P10632
DB03866,SMP0000104,P20813
DB03866,SMP0000104,P34913
DB03866,SMP0000104,P09917
DB03866,SMP0000104,O15296
DB03866,SMP0000104,P05181
DB03866,SMP0000104,O75342
DB03866,SMP0000104,P51589
DB03866,SMP0000104,Q7Z449
DB03866,SMP0000104,Q02928
DB03866,SMP0000104,P18054
DB03866,SMP0000104,P0C869
DB03866,SMP0000104,P98187
DB03866,SMP0000104,Q08477
DB03884,SMP0000370,P17174
DB03884,SMP0000370,Q96RQ9
DB03884,SMP0000370,P17735
DB03884,SMP0000370,P00439
DB03884,SMP0000370,P54577
DB03884,SMP0000370,Q9Y285
DB03884,SMP0000370,Q9NSD9
DB03884,SMP0000370,P32754
DB03884,SMP0000370,Q93099
DB03884,SMP0000370,O43708
DB03884,SMP0000370,P16930
DB03884,SMP0000206,P17174
DB03884,SMP0000206,Q96RQ9
DB03884,SMP0000206,P17735
DB03884,SMP0000206,P00439
DB03884,SMP0000206,P54577
DB03884,SMP0000206,Q9Y285
DB03884,SMP0000206,Q9NSD9
DB03884,SMP0000206,P32754
DB03884,SMP0000206,Q93099
DB03884,SMP0000206,O43708
DB03884,SMP0000206,P16930
DB03884,SMP0000008,P17174
DB03884,SMP0000008,Q96RQ9
DB03884,SMP0000008,P17735
DB03884,SMP0000008,P00439
DB03884,SMP0000008,P54577
DB03884,SMP0000008,Q9Y285
DB03884,SMP0000008,Q9NSD9
DB03884,SMP0000008,P32754
DB03884,SMP0000008,Q93099
DB03884,SMP0000008,O43708
DB03884,SMP0000008,P16930
DB03884,SMP0000369,P17174
DB03884,SMP0000369,Q96RQ9
DB03884,SMP0000369,P17735
DB03884,SMP0000369,P00439
DB03884,SMP0000369,P54577
DB03884,SMP0000369,Q9Y285
DB03884,SMP0000369,Q9NSD9
DB03884,SMP0000369,P32754
DB03884,SMP0000369,Q93099
DB03884,SMP0000369,O43708
DB03884,SMP0000369,P16930
DB03896,SMP0000486,P30793
DB03896,SMP0000486,P30047
DB03896,SMP0000486,Q03393
DB03896,SMP0000486,P35270
DB03896,SMP0000486,P15121
DB03896,SMP0000486,P16152
DB03896,SMP0000486,P00374
DB03896,SMP0000486,P09417
DB03896,SMP0000487,P30793
DB03896,SMP0000487,P30047
DB03896,SMP0000487,Q03393
DB03896,SMP0000487,P35270
DB03896,SMP0000487,P15121
DB03896,SMP0000487,P16152
DB03896,SMP0000487,P00374
DB03896,SMP0000487,P09417
DB03896,SMP0000488,P30793
DB03896,SMP0000488,P30047
DB03896,SMP0000488,Q03393
DB03896,SMP0000488,P35270
DB03896,SMP0000488,P15121
DB03896,SMP0000488,P16152
DB03896,SMP0000488,P00374
DB03896,SMP0000488,P09417
DB03896,SMP0000005,P30793
DB03896,SMP0000005,P30047
DB03896,SMP0000005,Q03393
DB03896,SMP0000005,P35270
DB03896,SMP0000005,P15121
DB03896,SMP0000005,P16152
DB03896,SMP0000005,P00374
DB03896,SMP0000005,P09417
DB03896,SMP0000489,P30793
DB03896,SMP0000489,P30047
